,Sensor_0,Sensor_4,Sensor_5,Sensor_7,Sensor_9,Sensor_15,Sensor_16,Sensor_17,Sensor_18
25184,445.0,3.91,5.71,2212.16,1.02,0.02,328,2212,100.0
25185,491.19,9.35,13.65,2323.99,1.08,0.02,364,2324,100.0
25186,462.54,7.05,9.03,1915.55,0.94,0.02,306,1915,84.93
25187,445.0,3.91,5.72,2212.23,1.02,0.02,331,2212,100.0
25188,518.67,14.62,21.61,2388.01,1.3,0.03,392,2388,100.0
25189,489.05,10.52,15.49,2318.84,1.26,0.03,368,2319,100.0
25190,491.19,9.35,13.65,2323.97,1.08,0.02,363,2324,100.0
25191,518.67,14.62,21.61,2387.99,1.3,0.03,393,2388,100.0
25192,445.0,3.91,5.72,2212.16,1.02,0.02,331,2212,100.0
25193,445.0,3.91,5.71,2212.13,1.02,0.02,329,2212,100.0
25194,491.19,9.35,13.66,2323.98,1.08,0.02,364,2324,100.0
25195,518.67,14.62,21.61,2388.01,1.3,0.03,392,2388,100.0
25196,445.0,3.91,5.71,2212.16,1.02,0.02,329,2212,100.0
25197,449.44,5.48,8.0,2223.11,1.02,0.02,334,2223,100.0
25198,449.44,5.48,8.0,2223.16,1.02,0.02,334,2223,100.0
25199,462.54,7.05,9.03,1915.53,0.94,0.02,307,1915,84.93
25200,489.05,10.52,15.49,2318.89,1.26,0.03,369,2319,100.0
25201,445.0,3.91,5.71,2212.15,1.02,0.02,331,2212,100.0
25202,449.44,5.48,8.0,2223.2,1.02,0.02,333,2223,100.0
25203,445.0,3.91,5.72,2212.13,1.02,0.02,333,2212,100.0
25204,449.44,5.48,8.0,2223.16,1.03,0.02,334,2223,100.0
25205,449.44,5.48,8.0,2223.15,1.02,0.02,335,2223,100.0
25206,445.0,3.91,5.71,2212.04,1.02,0.02,329,2212,100.0
25207,462.54,7.05,9.03,1915.52,0.94,0.02,305,1915,84.93
25208,449.44,5.48,8.0,2223.15,1.02,0.02,333,2223,100.0
25209,445.0,3.91,5.72,2212.14,1.02,0.02,331,2212,100.0
25210,518.67,14.62,21.61,2388.05,1.3,0.03,392,2388,100.0
25211,449.44,5.48,8.0,2223.08,1.02,0.02,332,2223,100.0
25212,491.19,9.35,13.65,2323.98,1.08,0.02,362,2324,100.0
25213,449.44,5.48,8.0,2223.14,1.02,0.02,334,2223,100.0
25214,491.19,9.35,13.65,2323.94,1.08,0.02,364,2324,100.0
25215,491.19,9.35,13.65,2324.06,1.08,0.02,364,2324,100.0
25216,491.19,9.35,13.65,2323.93,1.08,0.02,365,2324,100.0
25217,462.54,7.05,9.03,1915.56,0.94,0.02,305,1915,84.93
25218,462.54,7.05,9.02,1915.52,0.94,0.02,307,1915,84.93
25219,462.54,7.05,9.03,1915.49,0.94,0.02,305,1915,84.93
25220,445.0,3.91,5.72,2212.1,1.02,0.02,330,2212,100.0
25221,445.0,3.91,5.71,2212.09,1.02,0.02,330,2212,100.0
25222,445.0,3.91,5.72,2212.16,1.02,0.02,330,2212,100.0
25223,445.0,3.91,5.71,2212.19,1.02,0.02,330,2212,100.0
25224,462.54,7.05,9.03,1915.51,0.94,0.02,305,1915,84.93
25225,449.44,5.48,8.0,2223.18,1.02,0.02,333,2223,100.0
25226,445.0,3.91,5.71,2212.11,1.02,0.02,330,2212,100.0
25227,491.19,9.35,13.65,2324.04,1.08,0.02,365,2324,100.0
25228,491.19,9.35,13.65,2323.95,1.08,0.02,365,2324,100.0
25229,489.05,10.52,15.49,2318.86,1.26,0.03,370,2319,100.0
25230,518.67,14.62,21.61,2388.06,1.3,0.03,393,2388,100.0
25231,489.05,10.52,15.49,2318.89,1.26,0.03,369,2319,100.0
25232,518.67,14.62,21.61,2388.02,1.3,0.03,391,2388,100.0
25233,491.19,9.35,13.66,2323.97,1.08,0.02,364,2324,100.0
25234,518.67,14.62,21.61,2388.01,1.3,0.03,392,2388,100.0
25235,445.0,3.91,5.71,2212.21,1.02,0.02,331,2212,100.0
25236,489.05,10.52,15.49,2318.85,1.26,0.03,370,2319,100.0
25237,462.54,7.05,9.02,1915.52,0.94,0.02,307,1915,84.93
25238,445.0,3.91,5.72,2212.17,1.02,0.02,331,2212,100.0
25239,462.54,7.05,9.03,1915.56,0.94,0.02,309,1915,84.93
25240,449.44,5.48,8.0,2223.16,1.02,0.02,332,2223,100.0
25241,491.19,9.35,13.66,2324.04,1.08,0.02,365,2324,100.0
25242,489.05,10.52,15.49,2318.88,1.26,0.03,370,2319,100.0
25243,489.05,10.52,15.49,2318.83,1.26,0.03,369,2319,100.0
25244,518.67,14.62,21.61,2388.06,1.3,0.03,392,2388,100.0
25245,445.0,3.91,5.72,2212.12,1.02,0.02,329,2212,100.0
25246,491.19,9.35,13.65,2324.01,1.07,0.02,365,2324,100.0
25247,491.19,9.35,13.65,2323.99,1.08,0.02,365,2324,100.0
25248,518.67,14.62,21.61,2388.01,1.3,0.03,390,2388,100.0
25249,449.44,5.48,8.0,2223.18,1.02,0.02,333,2223,100.0
25250,518.67,14.62,21.61,2388.01,1.3,0.03,393,2388,100.0
25251,462.54,7.05,9.02,1915.52,0.94,0.02,307,1915,84.93
25252,489.05,10.52,15.49,2318.92,1.26,0.03,370,2319,100.0
25253,449.44,5.48,8.0,2223.16,1.02,0.02,333,2223,100.0
25254,491.19,9.35,13.65,2324.01,1.08,0.02,365,2324,100.0
25255,462.54,7.05,9.03,1915.57,0.94,0.02,306,1915,84.93
25256,518.67,14.62,21.61,2388.02,1.3,0.03,394,2388,100.0
25257,449.44,5.48,8.0,2223.2,1.02,0.02,335,2223,100.0
25258,489.05,10.52,15.49,2318.93,1.26,0.03,369,2319,100.0
25259,449.44,5.48,8.0,2223.16,1.02,0.02,334,2223,100.0
25260,491.19,9.35,13.66,2324.05,1.08,0.02,365,2324,100.0
25261,462.54,7.05,9.03,1915.55,0.94,0.02,307,1915,84.93
25262,462.54,7.05,9.03,1915.56,0.94,0.02,307,1915,84.93
25263,445.0,3.91,5.72,2212.17,1.02,0.02,330,2212,100.0
25264,445.0,3.91,5.72,2212.22,1.02,0.02,331,2212,100.0
25265,449.44,5.48,8.0,2223.24,1.02,0.02,336,2223,100.0
25266,518.67,14.62,21.61,2388.05,1.3,0.03,394,2388,100.0
25267,462.54,7.05,9.03,1915.59,0.94,0.02,306,1915,84.93
25268,489.05,10.52,15.49,2318.9,1.26,0.03,370,2319,100.0
25269,445.0,3.91,5.72,2212.13,1.02,0.02,332,2212,100.0
25270,449.44,5.48,8.0,2223.17,1.02,0.02,334,2223,100.0
25271,489.05,10.52,15.49,2318.96,1.26,0.03,370,2319,100.0
25272,462.54,7.05,9.03,1915.51,0.94,0.02,307,1915,84.93
25273,491.19,9.35,13.65,2324.03,1.08,0.02,366,2324,100.0
25274,445.0,3.91,5.72,2212.08,1.02,0.02,331,2212,100.0
25275,518.67,14.62,21.61,2388.08,1.3,0.03,395,2388,100.0
25276,491.19,9.35,13.66,2324.07,1.08,0.02,366,2324,100.0
25277,449.44,5.48,8.0,2223.26,1.02,0.02,334,2223,100.0
25278,518.67,14.62,21.61,2388.08,1.3,0.03,392,2388,100.0
25279,449.44,5.48,8.0,2223.19,1.02,0.02,333,2223,100.0
25280,445.0,3.91,5.72,2212.12,1.02,0.02,331,2212,100.0
25281,449.44,5.48,8.0,2223.2,1.02,0.02,334,2223,100.0
25282,491.19,9.35,13.66,2324.12,1.08,0.02,366,2324,100.0
25283,491.19,9.35,13.66,2324.11,1.07,0.02,365,2324,100.0
25284,462.54,7.05,9.03,1915.59,0.94,0.02,308,1915,84.93
25285,445.0,3.91,5.71,2212.2,1.02,0.02,331,2212,100.0
25286,462.54,7.05,9.03,1915.6,0.94,0.02,307,1915,84.93
25287,462.54,7.05,9.03,1915.62,0.94,0.02,307,1915,84.93
25288,449.44,5.48,8.0,2223.21,1.02,0.02,335,2223,100.0
25289,445.0,3.91,5.72,2212.17,1.02,0.02,331,2212,100.0
25290,518.67,14.62,21.61,2388.08,1.3,0.03,394,2388,100.0
25291,518.67,14.62,21.61,2388.08,1.3,0.03,396,2388,100.0
25292,462.54,7.05,9.03,1915.6,0.94,0.02,307,1915,84.93
25293,445.0,3.91,5.72,2212.21,1.02,0.02,331,2212,100.0
25294,518.67,14.62,21.61,2388.1,1.3,0.03,393,2388,100.0
25295,449.44,5.48,8.0,2223.15,1.02,0.02,336,2223,100.0
25296,449.44,5.48,8.0,2223.17,1.02,0.02,334,2223,100.0
25297,449.44,5.48,8.0,2223.26,1.02,0.02,333,2223,100.0
25298,462.54,7.05,9.03,1915.51,0.94,0.02,309,1915,84.93
25299,445.0,3.91,5.72,2212.19,1.02,0.02,331,2212,100.0
25300,445.0,3.91,5.72,2212.16,1.02,0.02,333,2212,100.0
25301,491.19,9.35,13.66,2324.12,1.08,0.02,366,2324,100.0
25302,518.67,14.62,21.61,2388.1,1.3,0.03,397,2388,100.0
25303,462.54,7.05,9.03,1915.58,0.94,0.02,309,1915,84.93
25304,445.0,3.91,5.71,2212.17,1.02,0.02,332,2212,100.0
25305,489.05,10.52,15.5,2319.09,1.26,0.03,372,2319,100.0
25306,489.05,10.52,15.5,2319.03,1.26,0.03,371,2319,100.0
25307,445.0,3.91,5.72,2212.12,1.02,0.02,331,2212,100.0
25308,489.05,10.52,15.5,2319.09,1.26,0.03,372,2319,100.0
25309,462.54,7.05,9.03,1915.53,0.94,0.02,310,1915,84.93
25310,462.54,7.05,9.03,1915.64,0.94,0.02,309,1915,84.93
25311,489.05,10.52,15.5,2319.09,1.26,0.03,371,2319,100.0
25312,445.0,3.91,5.72,2212.07,1.02,0.02,333,2212,100.0
25313,491.19,9.35,13.66,2324.14,1.07,0.02,367,2324,100.0
25314,491.19,9.35,13.66,2324.18,1.07,0.03,368,2324,100.0
25315,445.0,3.91,5.72,2212.09,1.02,0.02,333,2212,100.0
25316,462.54,7.05,9.03,1915.57,0.94,0.02,307,1915,84.93
25317,518.67,14.62,21.61,2388.12,1.3,0.03,397,2388,100.0
25318,445.0,3.91,5.72,2212.12,1.02,0.02,332,2212,100.0
25319,445.0,3.91,5.72,2212.13,1.02,0.02,334,2212,100.0
25320,489.05,10.52,15.5,2319.1,1.26,0.03,372,2319,100.0
25321,518.67,14.62,21.61,2388.19,1.3,0.03,396,2388,100.0
25322,491.19,9.35,13.66,2324.19,1.07,0.03,369,2324,100.0
25323,518.67,14.62,21.61,2388.22,1.3,0.03,395,2388,100.0
25324,462.54,7.05,9.03,1915.59,0.94,0.02,310,1915,84.93
25325,489.05,10.52,15.5,2319.24,1.26,0.03,373,2319,100.0
25326,462.54,7.05,9.03,1915.32,0.94,0.02,307,1915,84.93
25327,462.54,7.05,9.02,1915.36,0.94,0.02,308,1915,84.93
25328,462.54,7.05,9.02,1915.34,0.94,0.02,306,1915,84.93
25329,445.0,3.91,5.72,2211.93,1.02,0.02,330,2212,100.0
25330,489.05,10.52,15.49,2318.87,1.26,0.03,369,2319,100.0
25331,462.54,7.05,9.02,1915.34,0.94,0.02,308,1915,84.93
25332,489.05,10.52,15.49,2318.86,1.26,0.03,366,2319,100.0
25333,449.44,5.48,8.0,2222.88,1.02,0.02,333,2223,100.0
25334,491.19,9.35,13.65,2323.96,1.08,0.02,363,2324,100.0
25335,491.19,9.35,13.66,2323.96,1.08,0.02,364,2324,100.0
25336,445.0,3.91,5.71,2211.84,1.02,0.02,329,2212,100.0
25337,445.0,3.91,5.71,2211.93,1.02,0.02,332,2212,100.0
25338,449.44,5.48,8.0,2222.92,1.02,0.02,334,2223,100.0
25339,489.05,10.52,15.49,2318.89,1.26,0.03,369,2319,100.0
25340,518.67,14.62,21.61,2388.01,1.3,0.03,391,2388,100.0
25341,462.54,7.05,9.03,1915.3,0.94,0.02,306,1915,84.93
25342,518.67,14.62,21.61,2387.98,1.3,0.03,392,2388,100.0
25343,518.67,14.62,21.61,2388.07,1.3,0.03,392,2388,100.0
25344,449.44,5.48,8.0,2222.86,1.02,0.02,335,2223,100.0
25345,449.44,5.48,8.0,2222.89,1.02,0.02,333,2223,100.0
25346,445.0,3.91,5.71,2211.85,1.02,0.02,330,2212,100.0
25347,449.44,5.48,8.0,2222.94,1.02,0.02,334,2223,100.0
25348,445.0,3.91,5.71,2211.86,1.02,0.02,330,2212,100.0
25349,491.19,9.35,13.65,2323.93,1.08,0.02,365,2324,100.0
25350,462.54,7.05,9.02,1915.32,0.94,0.02,306,1915,84.93
25351,445.0,3.91,5.72,2211.87,1.02,0.02,329,2212,100.0
25352,518.67,14.62,21.61,2388.07,1.3,0.03,394,2388,100.0
25353,449.44,5.48,8.0,2222.94,1.03,0.02,334,2223,100.0
25354,518.67,14.62,21.61,2388.08,1.3,0.03,392,2388,100.0
25355,518.67,14.62,21.6,2388.07,1.3,0.03,391,2388,100.0
25356,489.05,10.52,15.49,2318.96,1.26,0.03,368,2319,100.0
25357,445.0,3.91,5.71,2211.91,1.02,0.02,332,2212,100.0
25358,518.67,14.62,21.61,2387.97,1.3,0.03,393,2388,100.0
25359,518.67,14.62,21.61,2388.05,1.3,0.03,392,2388,100.0
25360,445.0,3.91,5.72,2211.89,1.02,0.02,329,2212,100.0
25361,489.05,10.52,15.49,2318.93,1.26,0.03,368,2319,100.0
25362,518.67,14.62,21.61,2388.05,1.3,0.03,391,2388,100.0
25363,489.05,10.52,15.49,2318.87,1.26,0.03,368,2319,100.0
25364,518.67,14.62,21.61,2388.09,1.3,0.03,392,2388,100.0
25365,462.54,7.05,9.03,1915.3,0.94,0.02,307,1915,84.93
25366,489.05,10.52,15.49,2318.91,1.26,0.03,368,2319,100.0
25367,462.54,7.05,9.03,1915.34,0.94,0.02,306,1915,84.93
25368,489.05,10.52,15.49,2318.92,1.26,0.03,367,2319,100.0
25369,445.0,3.91,5.71,2211.89,1.02,0.02,330,2212,100.0
25370,489.05,10.52,15.49,2318.93,1.26,0.03,368,2319,100.0
25371,445.0,3.91,5.71,2211.87,1.02,0.02,331,2212,100.0
25372,518.67,14.62,21.61,2388.08,1.3,0.03,392,2388,100.0
25373,489.05,10.52,15.5,2318.86,1.26,0.03,369,2319,100.0
25374,462.54,7.05,9.02,1915.34,0.94,0.02,306,1915,84.93
25375,518.67,14.62,21.61,2388.03,1.3,0.03,393,2388,100.0
25376,489.05,10.52,15.49,2318.91,1.26,0.03,369,2319,100.0
25377,489.05,10.52,15.49,2318.89,1.26,0.03,369,2319,100.0
25378,445.0,3.91,5.72,2211.9,1.02,0.02,330,2212,100.0
25379,445.0,3.91,5.71,2211.93,1.02,0.02,328,2212,100.0
25380,491.19,9.35,13.65,2323.96,1.07,0.02,363,2324,100.0
25381,462.54,7.05,9.02,1915.32,0.94,0.02,307,1915,84.93
25382,445.0,3.91,5.71,2211.96,1.02,0.02,330,2212,100.0
25383,491.19,9.35,13.65,2323.96,1.07,0.02,366,2324,100.0
25384,449.44,5.48,8.0,2222.89,1.02,0.02,334,2223,100.0
25385,445.0,3.91,5.71,2211.85,1.02,0.02,330,2212,100.0
25386,445.0,3.91,5.71,2211.86,1.02,0.02,332,2212,100.0
25387,445.0,3.91,5.72,2211.88,1.02,0.02,331,2212,100.0
25388,445.0,3.91,5.71,2211.83,1.02,0.02,330,2212,100.0
25389,489.05,10.52,15.49,2318.9,1.26,0.03,369,2319,100.0
25390,489.05,10.52,15.49,2318.88,1.26,0.03,369,2319,100.0
25391,462.54,7.05,9.03,1915.32,0.94,0.02,306,1915,84.93
25392,489.05,10.52,15.49,2318.94,1.26,0.03,369,2319,100.0
25393,489.05,10.52,15.49,2318.93,1.26,0.03,369,2319,100.0
25394,445.0,3.91,5.72,2211.87,1.02,0.02,332,2212,100.0
25395,445.0,3.91,5.71,2211.94,1.02,0.02,332,2212,100.0
25396,489.05,10.52,15.49,2318.94,1.26,0.03,369,2319,100.0
25397,462.54,7.05,9.02,1915.27,0.94,0.02,306,1915,84.93
25398,445.0,3.91,5.71,2211.87,1.02,0.02,329,2212,100.0
25399,491.19,9.35,13.65,2323.93,1.08,0.02,365,2324,100.0
25400,518.67,14.62,21.61,2388.05,1.3,0.03,393,2388,100.0
25401,445.0,3.91,5.71,2211.86,1.02,0.02,330,2212,100.0
25402,462.54,7.05,9.02,1915.31,0.94,0.02,309,1915,84.93
25403,445.0,3.91,5.71,2211.85,1.02,0.02,331,2212,100.0
25404,518.67,14.62,21.61,2388.09,1.3,0.03,392,2388,100.0
25405,445.0,3.91,5.72,2211.85,1.02,0.02,330,2212,100.0
25406,462.54,7.05,9.03,1915.36,0.94,0.02,307,1915,84.93
25407,491.19,9.35,13.65,2323.95,1.08,0.02,365,2324,100.0
25408,449.44,5.48,8.0,2223.01,1.02,0.02,334,2223,100.0
25409,462.54,7.05,9.02,1915.32,0.94,0.02,307,1915,84.93
25410,445.0,3.91,5.71,2211.88,1.02,0.02,331,2212,100.0
25411,449.44,5.48,8.0,2222.89,1.02,0.02,333,2223,100.0
25412,489.05,10.52,15.49,2318.97,1.26,0.03,367,2319,100.0
25413,462.54,7.05,9.03,1915.27,0.94,0.02,308,1915,84.93
25414,518.67,14.62,21.61,2388.04,1.3,0.03,394,2388,100.0
25415,489.05,10.52,15.49,2318.96,1.26,0.03,370,2319,100.0
25416,445.0,3.91,5.71,2211.84,1.02,0.02,330,2212,100.0
25417,489.05,10.52,15.49,2318.92,1.26,0.03,369,2319,100.0
25418,518.67,14.62,21.61,2388.13,1.3,0.03,391,2388,100.0
25419,491.19,9.35,13.66,2323.95,1.08,0.02,367,2324,100.0
25420,449.44,5.48,8.0,2222.94,1.02,0.02,334,2223,100.0
25421,518.67,14.62,21.61,2388.1,1.3,0.03,395,2388,100.0
25422,445.0,3.91,5.72,2211.86,1.02,0.02,331,2212,100.0
25423,489.05,10.52,15.49,2318.94,1.26,0.03,371,2319,100.0
25424,449.44,5.48,8.0,2222.93,1.02,0.02,333,2223,100.0
25425,462.54,7.05,9.03,1915.3,0.94,0.02,308,1915,84.93
25426,445.0,3.91,5.72,2211.85,1.02,0.02,330,2212,100.0
25427,489.05,10.52,15.5,2318.97,1.26,0.03,370,2319,100.0
25428,491.19,9.35,13.66,2323.99,1.07,0.02,368,2324,100.0
25429,462.54,7.05,9.03,1915.32,0.94,0.02,307,1915,84.93
25430,449.44,5.48,8.0,2222.91,1.02,0.02,334,2223,100.0
25431,489.05,10.52,15.49,2318.95,1.26,0.03,371,2319,100.0
25432,489.05,10.52,15.49,2318.95,1.26,0.03,369,2319,100.0
25433,445.0,3.91,5.72,2211.75,1.02,0.02,332,2212,100.0
25434,491.19,9.35,13.66,2323.97,1.08,0.02,366,2324,100.0
25435,445.0,3.91,5.71,2211.8,1.02,0.02,333,2212,100.0
25436,449.44,5.48,8.0,2222.89,1.02,0.02,333,2223,100.0
25437,445.0,3.91,5.72,2211.79,1.02,0.02,331,2212,100.0
25438,449.44,5.48,8.0,2222.91,1.02,0.02,334,2223,100.0
25439,449.44,5.48,8.0,2222.91,1.02,0.02,334,2223,100.0
25440,518.67,14.62,21.61,2388.13,1.3,0.03,391,2388,100.0
25441,518.67,14.62,21.61,2388.2,1.3,0.03,394,2388,100.0
25442,449.44,5.48,8.0,2222.96,1.02,0.02,336,2223,100.0
25443,462.54,7.05,9.03,1915.34,0.94,0.02,307,1915,84.93
25444,449.44,5.48,8.0,2222.91,1.02,0.02,335,2223,100.0
25445,518.67,14.62,21.61,2388.13,1.3,0.03,395,2388,100.0
25446,462.54,7.05,9.03,1915.35,0.94,0.02,308,1915,84.93
25447,449.44,5.48,8.0,2222.98,1.02,0.02,334,2223,100.0
25448,489.05,10.52,15.5,2318.99,1.26,0.03,370,2319,100.0
25449,445.0,3.91,5.72,2211.82,1.02,0.02,332,2212,100.0
25450,518.67,14.62,21.61,2388.16,1.3,0.03,396,2388,100.0
25451,489.05,10.52,15.5,2319.01,1.26,0.03,370,2319,100.0
25452,489.05,10.52,15.49,2318.99,1.26,0.03,369,2319,100.0
25453,489.05,10.52,15.49,2319.05,1.26,0.03,372,2319,100.0
25454,518.67,14.62,21.61,2388.18,1.3,0.03,395,2388,100.0
25455,489.05,10.52,15.5,2319.04,1.26,0.03,371,2319,100.0
25456,491.19,9.35,13.66,2324.06,1.07,0.03,366,2324,100.0
25457,449.44,5.48,8.0,2222.91,1.02,0.02,336,2223,100.0
25458,489.05,10.52,15.5,2319.08,1.26,0.03,370,2319,100.0
25459,491.19,9.35,13.66,2324.05,1.07,0.03,369,2324,100.0
25460,449.44,5.48,8.0,2222.97,1.02,0.02,336,2223,100.0
25461,491.19,9.35,13.66,2324.14,1.08,0.03,369,2324,100.0
25462,445.0,3.91,5.72,2211.82,1.02,0.02,333,2212,100.0
25463,462.54,7.05,9.03,1915.3,0.94,0.02,308,1915,84.93
25464,518.67,14.62,21.61,2388.21,1.3,0.03,395,2388,100.0
25465,489.05,10.52,15.5,2319.11,1.26,0.03,372,2319,100.0
25466,449.44,5.48,8.0,2222.91,1.02,0.02,335,2223,100.0
25467,491.19,9.35,13.66,2324.1,1.08,0.03,368,2324,100.0
25468,489.05,10.52,15.5,2319.12,1.26,0.03,370,2319,100.0
25469,491.19,9.35,13.66,2324.05,1.07,0.03,369,2324,100.0
25470,491.19,9.35,13.66,2324.12,1.07,0.03,368,2324,100.0
25471,445.0,3.91,5.72,2211.7,1.02,0.02,334,2212,100.0
25472,491.19,9.35,13.66,2324.09,1.08,0.03,368,2324,100.0
25473,445.0,3.91,5.72,2211.67,1.02,0.02,334,2212,100.0
25474,445.0,3.91,5.72,2211.7,1.02,0.02,332,2212,100.0
25475,491.19,9.35,13.66,2324.16,1.08,0.03,369,2324,100.0
25476,449.44,5.48,8.0,2222.87,1.02,0.02,336,2223,100.0
25477,491.19,9.35,13.66,2324.19,1.07,0.03,369,2324,100.0
25478,462.54,7.05,9.03,1915.22,0.94,0.02,310,1915,84.93
25479,491.19,9.35,13.65,2323.85,1.08,0.02,364,2324,100.0
25480,445.0,3.91,5.71,2211.83,1.02,0.02,331,2212,100.0
25481,491.19,9.35,13.65,2323.9,1.08,0.02,364,2324,100.0
25482,445.0,3.91,5.71,2211.84,1.02,0.02,328,2212,100.0
25483,445.0,3.91,5.71,2211.81,1.02,0.02,329,2212,100.0
25484,489.05,10.52,15.49,2318.8,1.26,0.03,368,2319,100.0
25485,518.67,14.62,21.61,2388.02,1.3,0.03,392,2388,100.0
25486,518.67,14.62,21.61,2388.02,1.3,0.03,392,2388,100.0
25487,491.19,9.35,13.65,2323.89,1.08,0.02,364,2324,100.0
25488,445.0,3.91,5.71,2211.88,1.02,0.02,329,2212,100.0
25489,491.19,9.35,13.65,2323.89,1.08,0.02,364,2324,100.0
25490,449.44,5.48,8.0,2222.83,1.02,0.02,334,2223,100.0
25491,462.54,7.05,9.03,1915.28,0.94,0.02,307,1915,84.93
25492,518.67,14.62,21.61,2388.01,1.3,0.03,392,2388,100.0
25493,462.54,7.05,9.03,1915.24,0.94,0.02,305,1915,84.93
25494,445.0,3.91,5.71,2211.81,1.02,0.02,330,2212,100.0
25495,489.05,10.52,15.49,2318.84,1.26,0.03,368,2319,100.0
25496,445.0,3.91,5.71,2211.83,1.02,0.02,329,2212,100.0
25497,491.19,9.35,13.65,2323.9,1.08,0.02,364,2324,100.0
25498,449.44,5.48,8.0,2222.87,1.02,0.02,333,2223,100.0
25499,445.0,3.91,5.71,2211.8,1.02,0.02,328,2212,100.0
25500,445.0,3.91,5.72,2211.87,1.02,0.02,329,2212,100.0
25501,445.0,3.91,5.71,2211.93,1.02,0.02,331,2212,100.0
25502,491.19,9.35,13.65,2323.83,1.08,0.02,365,2324,100.0
25503,449.44,5.48,8.0,2222.86,1.02,0.02,332,2223,100.0
25504,518.67,14.62,21.61,2388.03,1.3,0.03,392,2388,100.0
25505,445.0,3.91,5.71,2211.82,1.02,0.02,330,2212,100.0
25506,462.54,7.05,9.02,1915.32,0.94,0.02,306,1915,84.93
25507,489.05,10.52,15.49,2318.84,1.26,0.03,367,2319,100.0
25508,518.67,14.62,21.61,2387.96,1.3,0.03,393,2388,100.0
25509,462.54,7.05,9.02,1915.32,0.94,0.02,306,1915,84.93
25510,449.44,5.48,8.0,2222.84,1.02,0.02,332,2223,100.0
25511,449.44,5.48,8.0,2222.9,1.02,0.02,332,2223,100.0
25512,445.0,3.91,5.71,2211.85,1.02,0.02,330,2212,100.0
25513,491.19,9.35,13.65,2323.9,1.08,0.02,365,2324,100.0
25514,491.19,9.35,13.65,2323.86,1.07,0.02,363,2324,100.0
25515,518.67,14.62,21.61,2388.05,1.3,0.03,393,2388,100.0
25516,491.19,9.35,13.65,2323.91,1.08,0.02,365,2324,100.0
25517,449.44,5.48,8.0,2222.77,1.02,0.02,333,2223,100.0
25518,518.67,14.62,21.61,2388.06,1.3,0.03,391,2388,100.0
25519,462.54,7.05,9.02,1915.3,0.94,0.02,306,1915,84.93
25520,462.54,7.05,9.03,1915.34,0.94,0.02,305,1915,84.93
25521,445.0,3.91,5.71,2211.89,1.02,0.02,330,2212,100.0
25522,489.05,10.52,15.49,2318.87,1.26,0.03,367,2319,100.0
25523,462.54,7.05,9.02,1915.27,0.94,0.02,305,1915,84.93
25524,449.44,5.48,8.0,2222.85,1.02,0.02,334,2223,100.0
25525,449.44,5.48,8.0,2222.9,1.02,0.02,333,2223,100.0
25526,445.0,3.91,5.72,2211.83,1.02,0.02,329,2212,100.0
25527,449.44,5.48,8.0,2222.89,1.02,0.02,333,2223,100.0
25528,489.05,10.52,15.49,2318.81,1.26,0.03,370,2319,100.0
25529,491.19,9.35,13.66,2323.89,1.08,0.02,362,2324,100.0
25530,489.05,10.52,15.49,2318.82,1.26,0.03,368,2319,100.0
25531,462.54,7.05,9.02,1915.26,0.94,0.02,307,1915,84.93
25532,449.44,5.48,8.0,2222.97,1.02,0.02,332,2223,100.0
25533,445.0,3.91,5.71,2211.83,1.02,0.02,330,2212,100.0
25534,462.54,7.05,9.02,1915.28,0.94,0.02,306,1915,84.93
25535,449.44,5.48,8.0,2222.84,1.02,0.02,333,2223,100.0
25536,445.0,3.91,5.71,2211.87,1.02,0.02,330,2212,100.0
25537,462.54,7.05,9.03,1915.36,0.94,0.02,307,1915,84.93
25538,462.54,7.05,9.02,1915.31,0.94,0.02,305,1915,84.93
25539,445.0,3.91,5.71,2211.83,1.02,0.02,330,2212,100.0
25540,462.54,7.05,9.02,1915.27,0.94,0.02,306,1915,84.93
25541,449.44,5.48,8.0,2222.89,1.02,0.02,332,2223,100.0
25542,445.0,3.91,5.71,2211.91,1.02,0.02,330,2212,100.0
25543,518.67,14.62,21.61,2388.06,1.3,0.03,392,2388,100.0
25544,518.67,14.62,21.61,2388.05,1.3,0.03,392,2388,100.0
25545,489.05,10.52,15.49,2318.89,1.26,0.03,367,2319,100.0
25546,491.19,9.35,13.65,2323.92,1.07,0.02,364,2324,100.0
25547,518.67,14.62,21.61,2387.99,1.3,0.03,393,2388,100.0
25548,491.19,9.35,13.65,2323.87,1.08,0.02,365,2324,100.0
25549,449.44,5.48,8.0,2222.86,1.02,0.02,332,2223,100.0
25550,518.67,14.62,21.61,2388.02,1.3,0.03,392,2388,100.0
25551,462.54,7.05,9.02,1915.36,0.94,0.02,306,1915,84.93
25552,518.67,14.62,21.61,2388.03,1.3,0.03,394,2388,100.0
25553,445.0,3.91,5.71,2211.92,1.02,0.02,331,2212,100.0
25554,449.44,5.48,8.0,2222.89,1.02,0.02,335,2223,100.0
25555,491.19,9.35,13.65,2323.9,1.08,0.02,365,2324,100.0
25556,491.19,9.35,13.65,2323.88,1.08,0.02,364,2324,100.0
25557,518.67,14.62,21.61,2388.07,1.3,0.03,391,2388,100.0
25558,445.0,3.91,5.72,2211.94,1.02,0.02,329,2212,100.0
25559,518.67,14.62,21.61,2388.07,1.3,0.03,392,2388,100.0
